Employee #,Last Name,First Name,Date,Log In,Log Out,Payslip Groupings,Duration
10023,Santos,Vella,9/9/24,0.377083333,0.714583333,Sep 1-15 Cut Off,0.289583334
10024,Del Rosario,Tomas,9/9/24,0.349305556,0.675,Sep 1-15 Cut Off,0.284027777
10025,Tolentino,Jacklyn,9/9/24,0.457638889,0.84375,Sep 1-15 Cut Off,0.209027778
10026,Gutierrez,Percival,9/9/24,0.386111111,0.835416667,Sep 1-15 Cut Off,0.280555556
10027,Manalaysay,Garfield,9/9/24,0.452083333,0.773611111,Sep 1-15 Cut Off,0.214583334
10028,Villegas,Lizeth,9/9/24,0.452083333,0.818055556,Sep 1-15 Cut Off,0.214583334
10029,Ramos,Carol,9/9/24,0.346527778,0.675,Sep 1-15 Cut Off,0.286805555
10030,Maceda,Emelia,9/9/24,0.379861111,0.729861111,Sep 1-15 Cut Off,0.286805556
10031,Aguilar,Delia,9/9/24,0.335416667,0.722916667,Sep 1-15 Cut Off,0.333333333
10032,Castro,John Rafael,9/9/24,0.336805556,0.692361111,Sep 1-15 Cut Off,0.317361111
10033,Martinez,Carlos Ian,9/9/24,0.433333333,0.749305556,Sep 1-15 Cut Off,0.233333334
10034,Santos,Beatriz,9/9/24,0.457638889,0.853472222,Sep 1-15 Cut Off,0.209027778
10001,Garcia,Manuel III,9/10/24,0.452083333,0.8625,Sep 1-15 Cut Off,0.214583334
10002,Lim,Antonio,9/10/24,0.360416667,0.814583333,Sep 1-15 Cut Off,0.30625
10003,Aquino,Bianca Sofia,9/10/24,0.427083333,0.746527778,Sep 1-15 Cut Off,0.239583334
10004,Reyes,Isabella,9/10/24,0.342361111,0.779166667,Sep 1-15 Cut Off,0.324305556
10005,Hernandez,Eduard,9/10/24,0.434722222,0.865277778,Sep 1-15 Cut Off,0.231944445
10006,Villanueva,Andrea Mae,9/10/24,0.371527778,0.775694444,Sep 1-15 Cut Off,0.295138889
10007,San Jose,Brad,9/10/24,0.341666667,0.665972222,Sep 1-15 Cut Off,0.282638888
10008,Romualdez,Alice,9/10/24,0.376388889,0.707638889,Sep 1-15 Cut Off,0.289583333
10009,Atienza,Rosie,9/10/24,0.368055556,0.748611111,Sep 1-15 Cut Off,0.298611111
10010,Alvaro,Roderick,9/10/24,0.4375,0.850694444,Sep 1-15 Cut Off,0.229166667
10011,Salcedo,Anthony,9/10/24,0.386805556,0.7625,Sep 1-15 Cut Off,0.279861111
10012,Lopez,Josie,9/10/24,0.442361111,0.890972222,Sep 1-15 Cut Off,0.224305556
10013,Farala,Martha,9/10/24,0.403472222,0.842361111,Sep 1-15 Cut Off,0.263194445
10014,Martinez,Leila,9/10/24,0.3375,0.71875,Sep 1-15 Cut Off,0.333333333
10015,Romualdez,Fredrick,9/10/24,0.345138889,0.704166667,Sep 1-15 Cut Off,0.317361111
10016,Mata,Christian,9/10/24,0.429166667,0.775,Sep 1-15 Cut Off,0.2375
10017,De Leon,Selena,9/10/24,0.335416667,0.684722222,Sep 1-15 Cut Off,0.309722222
10018,San Jose,Allison,9/10/24,0.361111111,0.675,Sep 1-15 Cut Off,0.272222222
10019,Rosario,Cydney,9/10/24,0.399305556,0.854166667,Sep 1-15 Cut Off,0.267361111
10020,Bautista,Mark,9/10/24,0.338888889,0.790972222,Sep 1-15 Cut Off,0.333333333
10021,Lazaro,Darlene,9/10/24,0.425,0.829861111,Sep 1-15 Cut Off,0.241666667
10022,Delos Santos,Kolby,9/10/24,0.398611111,0.795833333,Sep 1-15 Cut Off,0.268055556
10023,Santos,Vella,9/10/24,0.339583333,0.690277778,Sep 1-15 Cut Off,0.315277778
10024,Del Rosario,Tomas,9/10/24,0.402777778,0.832638889,Sep 1-15 Cut Off,0.263888889
10025,Tolentino,Jacklyn,9/10/24,0.409027778,0.731944444,Sep 1-15 Cut Off,0.257638889
10026,Gutierrez,Percival,9/10/24,0.386805556,0.738888889,Sep 1-15 Cut Off,0.279861111
10027,Manalaysay,Garfield,9/10/24,0.379166667,0.818055556,Sep 1-15 Cut Off,0.2875
10028,Villegas,Lizeth,9/10/24,0.38125,0.727083333,Sep 1-15 Cut Off,0.285416667
10029,Ramos,Carol,9/10/24,0.416666667,0.708333333,Sep 1-15 Cut Off,0.249999999
10030,Maceda,Emelia,9/10/24,0.346527778,0.695138889,Sep 1-15 Cut Off,0.306944444
10031,Aguilar,Delia,9/10/24,0.347222222,0.689583333,Sep 1-15 Cut Off,0.300694444
10032,Castro,John Rafael,9/10/24,0.334027778,0.675694444,Sep 1-15 Cut Off,0.300694444
10033,Martinez,Carlos Ian,9/10/24,0.442361111,0.895833333,Sep 1-15 Cut Off,0.224305556
10034,Santos,Beatriz,9/10/24,0.388888889,0.783333333,Sep 1-15 Cut Off,0.277777778
10001,Garcia,Manuel III,9/11/24,0.402777778,0.786111111,Sep 1-15 Cut Off,0.263888889
10002,Lim,Antonio,9/11/24,0.375694444,0.776388889,Sep 1-15 Cut Off,0.290972223
10003,Aquino,Bianca Sofia,9/11/24,0.414583333,0.7375,Sep 1-15 Cut Off,0.252083334
10004,Reyes,Isabella,9/11/24,0.346527778,0.734722222,Sep 1-15 Cut Off,0.320138889
10005,Hernandez,Eduard,9/11/24,0.381944444,0.702083333,Sep 1-15 Cut Off,0.278472222
10006,Villanueva,Andrea Mae,9/11/24,0.418055556,0.71875,Sep 1-15 Cut Off,0.248611111
10007,San Jose,Brad,9/11/24,0.384722222,0.743055556,Sep 1-15 Cut Off,0.281944445
10008,Romualdez,Alice,9/11/24,0.359027778,0.764583333,Sep 1-15 Cut Off,0.307638889
10009,Atienza,Rosie,9/11/24,0.347222222,0.675694444,Sep 1-15 Cut Off,0.286805555
10010,Alvaro,Roderick,9/11/24,0.45625,0.827083333,Sep 1-15 Cut Off,0.210416667
10011,Salcedo,Anthony,9/11/24,0.44375,0.784722222,Sep 1-15 Cut Off,0.222916667
10012,Lopez,Josie,9/11/24,0.365277778,0.795833333,Sep 1-15 Cut Off,0.301388889
10013,Farala,Martha,9/11/24,0.38125,0.695833333,Sep 1-15 Cut Off,0.272916666
10014,Martinez,Leila,9/11/24,0.408333333,0.731944444,Sep 1-15 Cut Off,0.258333334
10015,Romualdez,Fredrick,9/11/24,0.369444444,0.799305556,Sep 1-15 Cut Off,0.297222223
10016,Mata,Christian,9/11/24,0.422916667,0.84375,Sep 1-15 Cut Off,0.24375
10017,De Leon,Selena,9/11/24,0.338194444,0.69375,Sep 1-15 Cut Off,0.31875
10018,San Jose,Allison,9/11/24,0.353472222,0.690972222,Sep 1-15 Cut Off,0.295833333
10019,Rosario,Cydney,9/11/24,0.427777778,0.734027778,Sep 1-15 Cut Off,0.238888889
10020,Bautista,Mark,9/11/24,0.371527778,0.822222222,Sep 1-15 Cut Off,0.295138889
10021,Lazaro,Darlene,9/11/24,0.434722222,0.819444444,Sep 1-15 Cut Off,0.231944445
10022,Delos Santos,Kolby,9/11/24,0.436111111,0.83125,Sep 1-15 Cut Off,0.230555556
10023,Santos,Vella,9/11/24,0.417361111,0.735416667,Sep 1-15 Cut Off,0.249305556
10024,Del Rosario,Tomas,9/11/24,0.382638889,0.702083333,Sep 1-15 Cut Off,0.277777777
10025,Tolentino,Jacklyn,9/11/24,0.354861111,0.76875,Sep 1-15 Cut Off,0.311805556
10026,Gutierrez,Percival,9/11/24,0.374305556,0.709027778,Sep 1-15 Cut Off,0.292361111
10027,Manalaysay,Garfield,9/11/24,0.361805556,0.713194444,Sep 1-15 Cut Off,0.304861111
10028,Villegas,Lizeth,9/11/24,0.391666667,0.739583333,Sep 1-15 Cut Off,0.275
10029,Ramos,Carol,9/11/24,0.424305556,0.758333333,Sep 1-15 Cut Off,0.242361111
10030,Maceda,Emelia,9/11/24,0.402083333,0.747916667,Sep 1-15 Cut Off,0.264583334
10031,Aguilar,Delia,9/11/24,0.429861111,0.743055556,Sep 1-15 Cut Off,0.236805556
10032,Castro,John Rafael,9/11/24,0.423611111,0.760416667,Sep 1-15 Cut Off,0.243055556
10033,Martinez,Carlos Ian,9/11/24,0.34375,0.656944444,Sep 1-15 Cut Off,0.271527777
10034,Santos,Beatriz,9/11/24,0.386805556,0.795138889,Sep 1-15 Cut Off,0.279861111
10001,Garcia,Manuel III,9/12/24,0.413888889,0.709722222,Sep 1-15 Cut Off,0.252777778
10002,Lim,Antonio,9/12/24,0.454861111,0.911805556,Sep 1-15 Cut Off,0.211805556
10003,Aquino,Bianca Sofia,9/12/24,0.415277778,0.796527778,Sep 1-15 Cut Off,0.251388889
10004,Reyes,Isabella,9/12/24,0.397222222,0.81875,Sep 1-15 Cut Off,0.269444445
10005,Hernandez,Eduard,9/12/24,0.343055556,0.738194444,Sep 1-15 Cut Off,0.323611111
10006,Villanueva,Andrea Mae,9/12/24,0.386111111,0.822222222,Sep 1-15 Cut Off,0.280555556
10007,San Jose,Brad,9/12/24,0.431944444,0.798611111,Sep 1-15 Cut Off,0.234722223
10008,Romualdez,Alice,9/12/24,0.348611111,0.738888889,Sep 1-15 Cut Off,0.318055556
10009,Atienza,Rosie,9/12/24,0.436111111,0.872222222,Sep 1-15 Cut Off,0.230555556
10010,Alvaro,Roderick,9/12/24,0.336805556,0.654166667,Sep 1-15 Cut Off,0.279166667
10011,Salcedo,Anthony,9/12/24,0.409722222,0.8,Sep 1-15 Cut Off,0.256944445
10012,Lopez,Josie,9/12/24,0.338888889,0.654166667,Sep 1-15 Cut Off,0.279166667
10013,Farala,Martha,9/12/24,0.335416667,0.652083333,Sep 1-15 Cut Off,0.277083333
10014,Martinez,Leila,9/12/24,0.398611111,0.849305556,Sep 1-15 Cut Off,0.268055556
10015,Romualdez,Fredrick,9/12/24,0.370138889,0.800694444,Sep 1-15 Cut Off,0.296527778
10016,Mata,Christian,9/12/24,0.334027778,0.661111111,Sep 1-15 Cut Off,0.286111111
10017,De Leon,Selena,9/12/24,0.379861111,0.697222222,Sep 1-15 Cut Off,0.275694444
10018,San Jose,Allison,9/12/24,0.335416667,0.663888889,Sep 1-15 Cut Off,0.288888889
10019,Rosario,Cydney,9/12/24,0.390972222,0.703472222,Sep 1-15 Cut Off,0.270833333
10020,Bautista,Mark,9/12/24,0.397916667,0.713194444,Sep 1-15 Cut Off,0.26875
10021,Lazaro,Darlene,9/12/24,0.376388889,0.747916667,Sep 1-15 Cut Off,0.290277778
10022,Delos Santos,Kolby,9/12/24,0.379166667,0.813194444,Sep 1-15 Cut Off,0.2875
10023,Santos,Vella,9/12/24,0.44375,0.803472222,Sep 1-15 Cut Off,0.222916667
10024,Del Rosario,Tomas,9/12/24,0.341666667,0.638194444,Sep 1-15 Cut Off,0.25486111
10025,Tolentino,Jacklyn,9/12/24,0.438888889,0.850694444,Sep 1-15 Cut Off,0.227777778
10026,Gutierrez,Percival,9/12/24,0.354166667,0.800694444,Sep 1-15 Cut Off,0.3125
10027,Manalaysay,Garfield,9/12/24,0.369444444,0.71875,Sep 1-15 Cut Off,0.297222223
10028,Villegas,Lizeth,9/12/24,0.407638889,0.836111111,Sep 1-15 Cut Off,0.259027778
10029,Ramos,Carol,9/12/24,0.403472222,0.764583333,Sep 1-15 Cut Off,0.263194445
10030,Maceda,Emelia,9/12/24,0.404166667,0.741666667,Sep 1-15 Cut Off,0.2625
10031,Aguilar,Delia,9/12/24,0.352083333,0.706944444,Sep 1-15 Cut Off,0.313194444
10032,Castro,John Rafael,9/12/24,0.452777778,0.759722222,Sep 1-15 Cut Off,0.213888889
10033,Martinez,Carlos Ian,9/12/24,0.431944444,0.829166667,Sep 1-15 Cut Off,0.234722223
10034,Santos,Beatriz,9/12/24,0.351388889,0.668055556,Sep 1-15 Cut Off,0.275
10001,Garcia,Manuel III,9/13/24,0.350694444,0.722222222,Sep 1-15 Cut Off,0.315972223
10002,Lim,Antonio,9/13/24,0.415277778,0.792361111,Sep 1-15 Cut Off,0.251388889
10003,Aquino,Bianca Sofia,9/13/24,0.389583333,0.81875,Sep 1-15 Cut Off,0.277083334
10004,Reyes,Isabella,9/13/24,0.449305556,0.820833333,Sep 1-15 Cut Off,0.217361111
10005,Hernandez,Eduard,9/13/24,0.363194444,0.763888889,Sep 1-15 Cut Off,0.303472223
10006,Villanueva,Andrea Mae,9/13/24,0.350694444,0.742361111,Sep 1-15 Cut Off,0.315972223
10007,San Jose,Brad,9/13/24,0.347222222,0.654166667,Sep 1-15 Cut Off,0.265277778
10008,Romualdez,Alice,9/13/24,0.342361111,0.652083333,Sep 1-15 Cut Off,0.268055555
10009,Atienza,Rosie,9/13/24,0.415277778,0.709027778,Sep 1-15 Cut Off,0.251388889
10010,Alvaro,Roderick,9/13/24,0.384027778,0.711111111,Sep 1-15 Cut Off,0.282638889
10011,Salcedo,Anthony,9/13/24,0.430555556,0.76875,Sep 1-15 Cut Off,0.236111111
10012,Lopez,Josie,9/13/24,0.397916667,0.702777778,Sep 1-15 Cut Off,0.263194444
10013,Farala,Martha,9/13/24,0.445138889,0.757638889,Sep 1-15 Cut Off,0.221527778
10014,Martinez,Leila,9/13/24,0.391666667,0.806944444,Sep 1-15 Cut Off,0.275
10015,Romualdez,Fredrick,9/13/24,0.435416667,0.811805556,Sep 1-15 Cut Off,0.23125
10016,Mata,Christian,9/13/24,0.386111111,0.694444444,Sep 1-15 Cut Off,0.266666666
10017,De Leon,Selena,9/13/24,0.358333333,0.700694444,Sep 1-15 Cut Off,0.300694444
10018,San Jose,Allison,9/13/24,0.445833333,0.772916667,Sep 1-15 Cut Off,0.220833334
10019,Rosario,Cydney,9/13/24,0.408333333,0.838888889,Sep 1-15 Cut Off,0.258333334
10020,Bautista,Mark,9/13/24,0.393055556,0.736111111,Sep 1-15 Cut Off,0.273611111
10021,Lazaro,Darlene,9/13/24,0.38125,0.711805556,Sep 1-15 Cut Off,0.285416667
10022,Delos Santos,Kolby,9/13/24,0.422916667,0.778472222,Sep 1-15 Cut Off,0.24375
10023,Santos,Vella,9/13/24,0.397916667,0.744444444,Sep 1-15 Cut Off,0.26875
10024,Del Rosario,Tomas,9/13/24,0.356944444,0.663194444,Sep 1-15 Cut Off,0.264583333
10025,Tolentino,Jacklyn,9/13/24,0.431944444,0.879166667,Sep 1-15 Cut Off,0.234722223
10026,Gutierrez,Percival,9/13/24,0.344444444,0.756944444,Sep 1-15 Cut Off,0.322222223
10027,Manalaysay,Garfield,9/13/24,0.359027778,0.690277778,Sep 1-15 Cut Off,0.289583333
10028,Villegas,Lizeth,9/13/24,0.355555556,0.755555556,Sep 1-15 Cut Off,0.311111111
10029,Ramos,Carol,9/13/24,0.413194444,0.778472222,Sep 1-15 Cut Off,0.253472223
10030,Maceda,Emelia,9/13/24,0.375694444,0.811111111,Sep 1-15 Cut Off,0.290972223
10031,Aguilar,Delia,9/13/24,0.407638889,0.8625,Sep 1-15 Cut Off,0.259027778
10032,Castro,John Rafael,9/13/24,0.417361111,0.811111111,Sep 1-15 Cut Off,0.249305556
10033,Martinez,Carlos Ian,9/13/24,0.455555556,0.894444444,Sep 1-15 Cut Off,0.211111111
10034,Santos,Beatriz,9/13/24,0.422916667,0.877777778,Sep 1-15 Cut Off,0.24375
10001,Garcia,Manuel III,9/16/24,0.350694444,0.709722222,Sep 16-31 Cut Off,0.315972223
10002,Lim,Antonio,9/16/24,0.376388889,0.725,Sep 16-31 Cut Off,0.290277778
10003,Aquino,Bianca Sofia,9/16/24,0.394444444,0.711805556,Sep 16-31 Cut Off,0.272222223
10004,Reyes,Isabella,9/16/24,0.415972222,0.716666667,Sep 16-31 Cut Off,0.250694445
10005,Hernandez,Eduard,9/16/24,0.447916667,0.889583333,Sep 16-31 Cut Off,0.21875
10006,Villanueva,Andrea Mae,9/16/24,0.38125,0.763888889,Sep 16-31 Cut Off,0.285416667
10007,San Jose,Brad,9/16/24,0.365277778,0.685416667,Sep 16-31 Cut Off,0.278472222
10008,Romualdez,Alice,9/16/24,0.336805556,0.701388889,Sep 16-31 Cut Off,0.326388889
10009,Atienza,Rosie,9/16/24,0.366666667,0.763888889,Sep 16-31 Cut Off,0.3
10010,Alvaro,Roderick,9/16/24,0.447916667,0.8875,Sep 16-31 Cut Off,0.21875
10011,Salcedo,Anthony,9/16/24,0.435416667,0.73125,Sep 16-31 Cut Off,0.23125
10012,Lopez,Josie,9/16/24,0.375694444,0.782638889,Sep 16-31 Cut Off,0.290972223
10013,Farala,Martha,9/16/24,0.427083333,0.877083333,Sep 16-31 Cut Off,0.239583334
10014,Martinez,Leila,9/16/24,0.45625,0.752083333,Sep 16-31 Cut Off,0.210416667
10015,Romualdez,Fredrick,9/16/24,0.439583333,0.757638889,Sep 16-31 Cut Off,0.227083334
10016,Mata,Christian,9/16/24,0.438888889,0.801388889,Sep 16-31 Cut Off,0.227777778
10017,De Leon,Selena,9/16/24,0.345138889,0.706944444,Sep 16-31 Cut Off,0.320138888
10018,San Jose,Allison,9/16/24,0.377083333,0.809027778,Sep 16-31 Cut Off,0.289583334
10019,Rosario,Cydney,9/16/24,0.408333333,0.84375,Sep 16-31 Cut Off,0.258333334
10020,Bautista,Mark,9/16/24,0.351388889,0.805555556,Sep 16-31 Cut Off,0.315277778
10021,Lazaro,Darlene,9/16/24,0.350694444,0.754861111,Sep 16-31 Cut Off,0.315972223
10022,Delos Santos,Kolby,9/16/24,0.35,0.725,Sep 16-31 Cut Off,0.316666667
10023,Santos,Vella,9/16/24,0.386805556,0.775694444,Sep 16-31 Cut Off,0.279861111
10024,Del Rosario,Tomas,9/16/24,0.39375,0.838888889,Sep 16-31 Cut Off,0.272916667
10025,Tolentino,Jacklyn,9/16/24,0.447222222,0.813888889,Sep 16-31 Cut Off,0.219444445
10026,Gutierrez,Percival,9/16/24,0.440277778,0.860416667,Sep 16-31 Cut Off,0.226388889
10027,Manalaysay,Garfield,9/16/24,0.358333333,0.702777778,Sep 16-31 Cut Off,0.302777778
10028,Villegas,Lizeth,9/16/24,0.383333333,0.758333333,Sep 16-31 Cut Off,0.283333334
10029,Ramos,Carol,9/16/24,0.350694444,0.696527778,Sep 16-31 Cut Off,0.304166667
10030,Maceda,Emelia,9/16/24,0.352777778,0.717361111,Sep 16-31 Cut Off,0.313888889
10031,Aguilar,Delia,9/16/24,0.442361111,0.761805556,Sep 16-31 Cut Off,0.224305556
10032,Castro,John Rafael,9/16/24,0.390972222,0.817361111,Sep 16-31 Cut Off,0.275694445
10033,Martinez,Carlos Ian,9/16/24,0.436111111,0.798611111,Sep 16-31 Cut Off,0.230555556
10034,Santos,Beatriz,9/16/24,0.385416667,0.821527778,Sep 16-31 Cut Off,0.28125
10001,Garcia,Manuel III,9/17/24,0.345138889,0.681944444,Sep 16-31 Cut Off,0.295138888
10002,Lim,Antonio,9/17/24,0.359722222,0.707638889,Sep 16-31 Cut Off,0.30625
10003,Aquino,Bianca Sofia,9/17/24,0.409722222,0.798611111,Sep 16-31 Cut Off,0.256944445
10004,Reyes,Isabella,9/17/24,0.377083333,0.833333333,Sep 16-31 Cut Off,0.289583334
10005,Hernandez,Eduard,9/17/24,0.377777778,0.709027778,Sep 16-31 Cut Off,0.288888889
10006,Villanueva,Andrea Mae,9/17/24,0.351388889,0.75625,Sep 16-31 Cut Off,0.315277778
10007,San Jose,Brad,9/17/24,0.406944444,0.785416667,Sep 16-31 Cut Off,0.259722223
10008,Romualdez,Alice,9/17/24,0.421527778,0.859722222,Sep 16-31 Cut Off,0.245138889
10009,Atienza,Rosie,9/17/24,0.410416667,0.806944444,Sep 16-31 Cut Off,0.25625
10010,Alvaro,Roderick,9/17/24,0.386111111,0.755555556,Sep 16-31 Cut Off,0.280555556
10011,Salcedo,Anthony,9/17/24,0.432638889,0.779166667,Sep 16-31 Cut Off,0.234027778
10012,Lopez,Josie,9/17/24,0.409027778,0.717361111,Sep 16-31 Cut Off,0.257638889
10013,Farala,Martha,9/17/24,0.373611111,0.775694444,Sep 16-31 Cut Off,0.293055556
10014,Martinez,Leila,9/17/24,0.451388889,0.811805556,Sep 16-31 Cut Off,0.215277778
10015,Romualdez,Fredrick,9/17/24,0.340277778,0.742361111,Sep 16-31 Cut Off,0.326388889
10016,Mata,Christian,9/17/24,0.445138889,0.74375,Sep 16-31 Cut Off,0.221527778
10017,De Leon,Selena,9/17/24,0.425,0.719444444,Sep 16-31 Cut Off,0.241666667
10018,San Jose,Allison,9/17/24,0.381944444,0.702777778,Sep 16-31 Cut Off,0.279166667
10019,Rosario,Cydney,9/17/24,0.402083333,0.740277778,Sep 16-31 Cut Off,0.264583334
10020,Bautista,Mark,9/17/24,0.344444444,0.642361111,Sep 16-31 Cut Off,0.25625
10021,Lazaro,Darlene,9/17/24,0.381944444,0.7625,Sep 16-31 Cut Off,0.284722223
10022,Delos Santos,Kolby,9/17/24,0.454166667,0.829861111,Sep 16-31 Cut Off,0.2125
10023,Santos,Vella,9/17/24,0.389583333,0.799305556,Sep 16-31 Cut Off,0.277083334
10024,Del Rosario,Tomas,9/17/24,0.363194444,0.752777778,Sep 16-31 Cut Off,0.303472223
10025,Tolentino,Jacklyn,9/17/24,0.375,0.777777778,Sep 16-31 Cut Off,0.291666667
10026,Gutierrez,Percival,9/17/24,0.438194444,0.846527778,Sep 16-31 Cut Off,0.228472223
10027,Manalaysay,Garfield,9/17/24,0.358333333,0.688888889,Sep 16-31 Cut Off,0.288888889
10028,Villegas,Lizeth,9/17/24,0.3625,0.690277778,Sep 16-31 Cut Off,0.286111111
10029,Ramos,Carol,9/17/24,0.359722222,0.740277778,Sep 16-31 Cut Off,0.306944445
10030,Maceda,Emelia,9/17/24,0.409722222,0.822916667,Sep 16-31 Cut Off,0.256944445
10031,Aguilar,Delia,9/17/24,0.446527778,0.849305556,Sep 16-31 Cut Off,0.220138889
10032,Castro,John Rafael,9/17/24,0.415277778,0.845138889,Sep 16-31 Cut Off,0.251388889
10033,Martinez,Carlos Ian,9/17/24,0.44375,0.742361111,Sep 16-31 Cut Off,0.222916667
10034,Santos,Beatriz,9/17/24,0.440972222,0.747222222,Sep 16-31 Cut Off,0.225694445
10001,Garcia,Manuel III,9/18/24,0.348611111,0.645138889,Sep 16-31 Cut Off,0.254861111
10002,Lim,Antonio,9/18/24,0.414583333,0.730555556,Sep 16-31 Cut Off,0.252083334
10003,Aquino,Bianca Sofia,9/18/24,0.455555556,0.873611111,Sep 16-31 Cut Off,0.211111111
10004,Reyes,Isabella,9/18/24,0.3375,0.676388889,Sep 16-31 Cut Off,0.301388889
10005,Hernandez,Eduard,9/18/24,0.347222222,0.749305556,Sep 16-31 Cut Off,0.319444445
10006,Villanueva,Andrea Mae,9/18/24,0.378472222,0.677083333,Sep 16-31 Cut Off,0.256944444
10007,San Jose,Brad,9/18/24,0.338888889,0.755555556,Sep 16-31 Cut Off,0.333333333
10008,Romualdez,Alice,9/18/24,0.370138889,0.735416667,Sep 16-31 Cut Off,0.296527778
10009,Atienza,Rosie,9/18/24,0.405555556,0.753472222,Sep 16-31 Cut Off,0.261111111
10010,Alvaro,Roderick,9/18/24,0.411111111,0.703472222,Sep 16-31 Cut Off,0.250694444
10011,Salcedo,Anthony,9/18/24,0.348611111,0.766666667,Sep 16-31 Cut Off,0.318055556
10012,Lopez,Josie,9/18/24,0.365277778,0.706944444,Sep 16-31 Cut Off,0.299999999
10013,Farala,Martha,9/18/24,0.436805556,0.781944444,Sep 16-31 Cut Off,0.229861111
10014,Martinez,Leila,9/18/24,0.457638889,0.914583333,Sep 16-31 Cut Off,0.209027778
10015,Romualdez,Fredrick,9/18/24,0.394444444,0.767361111,Sep 16-31 Cut Off,0.272222223
10016,Mata,Christian,9/18/24,0.380555556,0.73125,Sep 16-31 Cut Off,0.286111111
10017,De Leon,Selena,9/18/24,0.351388889,0.660416667,Sep 16-31 Cut Off,0.267361111
10018,San Jose,Allison,9/18/24,0.354861111,0.766666667,Sep 16-31 Cut Off,0.311805556
10019,Rosario,Cydney,9/18/24,0.43125,0.84375,Sep 16-31 Cut Off,0.235416667
10020,Bautista,Mark,9/18/24,0.385416667,0.824305556,Sep 16-31 Cut Off,0.28125
10021,Lazaro,Darlene,9/18/24,0.411111111,0.835416667,Sep 16-31 Cut Off,0.255555556
10022,Delos Santos,Kolby,9/18/24,0.375694444,0.739583333,Sep 16-31 Cut Off,0.290972223
10023,Santos,Vella,9/18/24,0.35625,0.811111111,Sep 16-31 Cut Off,0.310416667
10024,Del Rosario,Tomas,9/18/24,0.44375,0.847916667,Sep 16-31 Cut Off,0.222916667
10025,Tolentino,Jacklyn,9/18/24,0.333333333,0.686805556,Sep 16-31 Cut Off,0.311805556
10026,Gutierrez,Percival,9/18/24,0.360416667,0.739583333,Sep 16-31 Cut Off,0.30625
10027,Manalaysay,Garfield,9/18/24,0.402777778,0.769444444,Sep 16-31 Cut Off,0.263888889
10028,Villegas,Lizeth,9/18/24,0.409722222,0.794444444,Sep 16-31 Cut Off,0.256944445
10029,Ramos,Carol,9/18/24,0.354861111,0.668055556,Sep 16-31 Cut Off,0.271527778
10030,Maceda,Emelia,9/18/24,0.371527778,0.70625,Sep 16-31 Cut Off,0.293055555
10031,Aguilar,Delia,9/18/24,0.361111111,0.784027778,Sep 16-31 Cut Off,0.305555556
10032,Castro,John Rafael,9/18/24,0.446527778,0.756944444,Sep 16-31 Cut Off,0.220138889
10033,Martinez,Carlos Ian,9/18/24,0.35,0.757638889,Sep 16-31 Cut Off,0.316666667
10034,Santos,Beatriz,9/18/24,0.379166667,0.814583333,Sep 16-31 Cut Off,0.2875
10001,Garcia,Manuel III,9/19/24,0.438888889,0.883333333,Sep 16-31 Cut Off,0.227777778
10002,Lim,Antonio,9/19/24,0.414583333,0.797222222,Sep 16-31 Cut Off,0.252083334
10003,Aquino,Bianca Sofia,9/19/24,0.35,0.659722222,Sep 16-31 Cut Off,0.268055555
10004,Reyes,Isabella,9/19/24,0.384722222,0.79375,Sep 16-31 Cut Off,0.281944445
10005,Hernandez,Eduard,9/19/24,0.429861111,0.761111111,Sep 16-31 Cut Off,0.236805556
10006,Villanueva,Andrea Mae,9/19/24,0.401388889,0.709722222,Sep 16-31 Cut Off,0.265277778
10007,San Jose,Brad,9/19/24,0.447222222,0.795833333,Sep 16-31 Cut Off,0.219444445
10008,Romualdez,Alice,9/19/24,0.36875,0.73125,Sep 16-31 Cut Off,0.297916667
10009,Atienza,Rosie,9/19/24,0.434027778,0.786111111,Sep 16-31 Cut Off,0.232638889
10010,Alvaro,Roderick,9/19/24,0.419444444,0.717361111,Sep 16-31 Cut Off,0.247222223
10011,Salcedo,Anthony,9/19/24,0.430555556,0.763194444,Sep 16-31 Cut Off,0.236111111
10012,Lopez,Josie,9/19/24,0.400694444,0.841666667,Sep 16-31 Cut Off,0.265972223
10013,Farala,Martha,9/19/24,0.389583333,0.845833333,Sep 16-31 Cut Off,0.277083334
10014,Martinez,Leila,9/19/24,0.454861111,0.784027778,Sep 16-31 Cut Off,0.211805556
10015,Romualdez,Fredrick,9/19/24,0.373611111,0.820138889,Sep 16-31 Cut Off,0.293055556
10016,Mata,Christian,9/19/24,0.388888889,0.844444444,Sep 16-31 Cut Off,0.277777778
10017,De Leon,Selena,9/19/24,0.428472222,0.813888889,Sep 16-31 Cut Off,0.238194445
10018,San Jose,Allison,9/19/24,0.3875,0.69375,Sep 16-31 Cut Off,0.264583333
10019,Rosario,Cydney,9/19/24,0.397916667,0.807638889,Sep 16-31 Cut Off,0.26875
10020,Bautista,Mark,9/19/24,0.35625,0.795833333,Sep 16-31 Cut Off,0.310416667
10021,Lazaro,Darlene,9/19/24,0.340277778,0.679861111,Sep 16-31 Cut Off,0.297916666
10022,Delos Santos,Kolby,9/19/24,0.43125,0.848611111,Sep 16-31 Cut Off,0.235416667
10023,Santos,Vella,9/19/24,0.355555556,0.659027778,Sep 16-31 Cut Off,0.261805555
